id,est_psi03,est_psi13,est_psi23,method,p_I,ph,seed,psi03,psi13,psi23,sigma
33,1.0014578426485186,0.998813590612374,1.0027106061878073,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
34,1.0000075842460867,0.9987899351510329,0.9998274727483619,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
35,0.9975562578674718,1.0013117662058995,0.99803263618228,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
36,1.001552362295887,0.9958530386453593,0.9991754645471554,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
37,1.0004408718516673,1.0013986919199576,0.997221972205718,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
38,0.9978812637167768,0.998243949970872,0.9994697533532186,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
39,1.000054945811461,1.0013323382589883,1.0001695478497432,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
40,1.0037442335621236,0.9977490000341015,1.0013514438158801,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
41,0.9996229386128711,1.0009153012340424,1.0006965352891402,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
42,0.9942993775806139,0.994255181763517,0.9979140114399967,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
43,1.0019728593311825,1.0008107846110643,1.0022983215435903,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
44,0.9973255108497087,0.9959624947513721,1.0014454049430712,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
45,1.0033931158764904,1.003354124302317,0.9984324632903924,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
46,1.0011091546718018,1.001004558571189,1.0040109793924255,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
47,1.0019982806595662,1.0001318396511254,0.9996978133136946,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
48,1.0027834490596115,0.9979419926894793,0.9997144957393059,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
49,0.995903304184738,0.9968760558791351,0.9968663868451587,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
50,1.0008320955915326,1.0032053620684096,0.9970738919391685,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
51,0.9975058392488196,0.9938509789158649,0.9993262551528515,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
52,0.9997184688018931,1.0014299232444235,1.0008001508765436,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
53,1.000504285542259,0.995819634758311,1.0016041830076026,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
54,1.0010604788790014,0.9960317919379165,0.9957305516860243,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
55,0.9992231025979468,0.9984830412687058,0.9972748950520447,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
56,0.996399083797231,0.9938757196858681,0.9947886193221266,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
57,1.001262512888192,1.0068988957363045,1.0052156114526134,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
58,1.010513751706663,1.002449121970983,0.9991222507718281,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
59,1.0011528459946573,1.001771694172158,1.0090969834501644,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
60,0.9970231801610142,1.0005242213361625,1.0044080949547938,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
61,0.9961184208142974,0.9989284638047693,0.9960919282279815,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
62,1.0001911036249447,1.0023276520700626,1.0026197921073456,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
63,1.002809698387106,0.9964390419024112,0.9977480473379404,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
64,0.9977867402322841,1.0003120396227674,0.9993664114685308,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
65,0.9995848768473605,1.0000318432334965,0.9988898171139535,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
66,0.9945930265025872,1.0051392110008117,0.9986557980860011,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
67,0.9988179189126699,0.9997464453402213,0.9986409732980289,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
68,0.9992002063072972,0.995842985029274,0.9984892129111282,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
69,0.9950521624385346,1.0040387449988026,1.0014410082095853,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
70,0.9977040280150905,1.0005809405007662,0.9958539346814886,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
71,1.0010118226240194,0.998045747334025,0.9984609190971723,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
72,0.996838258669477,0.992152914076965,0.9988999807825898,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
73,0.9966109859259996,1.0018561573013927,0.9988878994197063,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
74,0.9979356816168862,1.0016465335353235,1.0001079564501918,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
75,1.0016762563947947,1.0018242517926508,1.0001027668168032,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
76,1.000186687872649,1.0022875607709414,1.0006493028108894,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
77,1.004077504113038,1.0000280955945058,1.000310117043156,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
78,1.0049871648762123,1.00438321149958,1.0010107247996698,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
79,0.9991559178470066,0.9990545547340576,1.0025522772765683,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
80,0.9999947038947613,1.002161622055103,1.0015676605759294,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
81,0.9975512295195285,1.0036873865732059,1.0047797025643517,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
82,0.9997762348643845,0.9985673389305736,0.9982975530194147,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
83,0.9999082905068926,0.9986706956878353,0.997319827710731,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
84,1.00030019931571,0.9992129938172054,1.0036417983876695,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
85,1.0015074317631538,1.0009177239273817,0.9969282555250243,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
86,0.9974578058361467,0.9995975728209313,0.9942039516068516,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
87,1.0003244692426785,1.0044243829321053,1.0012275150957848,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
88,1.0015942126953161,1.0011201915544874,1.0046468923840906,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
89,1.002582460289089,0.9988481292138742,0.9997777200816392,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
90,0.9980602029442472,0.9997189175376348,0.9990262854177597,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
91,1.0056767268088294,1.000425928703019,0.9993706007996671,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
92,1.0019666908404765,0.9960932995257797,1.0049851533312824,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
93,0.9946188925669525,0.9991724504713345,0.9970018709293266,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
94,1.002408675833586,1.0029099698614463,0.997377488813783,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
95,0.9992634596185062,0.9945787011159288,0.9988570191400946,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
96,1.0001533427712122,1.003076634691281,0.9995002198314451,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
97,0.9997791691430319,0.9999108736645146,1.0018849174670126,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
98,1.0002730055982318,0.9970923846629605,0.9986297677948954,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
99,0.9986116781648107,1.002195271521139,0.9992526839523045,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
100,0.999418216918442,0.9981427517755257,0.9978669103645498,Three-step,0.25,0.4,3411,1.0,1.0,1.0,0
1,1.0012799486252455,0.9991629126687609,0.9998518821346937,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,0
2,1.0002211696351828,1.00146299343259,0.9986450224413606,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,0
3,1.0036529283554971,1.0000656965587194,1.0044593072133599,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,0
4,1.0009271183734978,1.002775428453145,1.0017415170352197,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,0
5,1.0022843555821002,0.9995389761350486,1.001141213999395,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,0
6,1.0009143171139392,1.0013567029917412,1.0060613455498122,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,0
7,1.0015847492596812,0.9995454258022423,0.9969295408473197,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,0
8,0.9994252339281805,1.0010405289346704,1.002793672116281,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,0
9,0.9975486697576412,1.0028743324427223,1.0010101183132272,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,0
10,0.9976282919757374,1.0037071939799862,1.0032196655314871,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,0
11,0.9998339720222531,1.0004610538011918,1.0019372274317866,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,0
12,0.9997549192044243,0.9960297586219216,1.0004904042732763,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,0
13,1.0012811400130588,0.999497879653029,1.0026957239375565,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,0
14,0.9967717882233706,0.9961738263997252,1.0048244506436463,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,0
15,0.9988065352077067,1.0003167834254059,0.9950656805935839,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,0
16,0.9991606435533074,0.9958982066386508,0.9976914452916783,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,0
17,1.000072540449662,0.9963579527472025,0.9959788870143117,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,0
18,1.0006904333230573,0.9965448428011866,0.9996545977817829,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,0
19,1.0016089733711544,1.0003855384812905,1.0017903152605283,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,0
20,0.9984492107649484,0.9983638395098204,0.9962908120578352,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,0
21,0.9965677943569583,1.0013930258079184,1.0007132380458352,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,0
