id,est_psi03,est_psi13,est_psi23,method,p_I1,p_I2,ph1,ph2,seed,psi03,psi13,psi23
79,1.4913474810178664,3.6244462294944797,0.12074619801803141,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
80,23.425178545099516,3.950521674849485,-0.1584262823834764,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
81,-1.1299019593590813,0.5401279557539688,0.7111219305683057,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
82,-0.047806606313978435,-1.3653161777291674,-0.18061937122805766,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
83,7.461176193821385,-0.18505757390554067,0.32885605196213374,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
84,-3.667428475065743,1.226295194901897,-0.678963315562678,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
85,-0.09731493587281427,-0.05545068978396244,-0.8141028716195172,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
86,-2.0032850430456306,-3.2280756588255732,0.08685811863314284,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
87,1.5514882837483555,-2.550223819106934,-0.3808268524684464,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
88,-0.5617277970708706,1.346231890015718,-0.19056642907845434,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
89,2.793435856138654,0.376270233228724,-0.502195515375218,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
90,1.6112515694509626,0.026377335927144762,-0.9353594146618034,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
91,0.58594202181902,2.503437013902709,0.06257111053778945,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
92,4.9091292485656925,-0.14325285724662562,0.022456417052965888,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
93,-0.4669762186940534,-0.38994514032108785,0.2543487361863482,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
