n,p_I1,p_I2,ph1,ph2,bias_threestep_psi03,var_threestep_psi03,bias_gest_psi03,var_gest_psi03,bias_gmm_psi03,var_gmm_psi03,bias_threestep_psi13,var_threestep_psi13,bias_gest_psi13,var_gest_psi13,bias_gmm_psi13,var_gmm_psi13
24000,1.0,0.2,0.8,0.5,0.013509823266622291,0.03926761606643448,-0.0005886912157730784,0.030139329711170143,0.002182101148030885,0.028474684985586154,-0.01258620932570649,0.02698424485436848,-0.00886454103833784,0.024429507476428806,-0.013815087202669857,0.024620474786921497
24000,1.0,0.2,0.8,0.8,-0.008458322894058262,0.017382674444050335,-0.00482326841403293,0.016688528674486974,-0.005917736546037652,0.017101313664084957,-0.011864516194248085,0.015799730252279775,-0.004371616126764002,0.014968045011244123,-0.007916781014179919,0.013886280914650042
24000,1.0,1.0,0.2,0.2,-0.06042983280155524,0.459785169226587,0.01369933118601166,0.15803146087521777,-0.03246203045066133,0.144177442961443,-0.00025390849392226817,0.06510020464740103,-0.000256920920972651,0.05746744021231978,-0.015976657592176837,0.054094427671931594
24000,1.0,1.0,0.2,0.5,-0.028205529008134233,0.15049193310625336,-0.001715845543471893,0.06651154880062357,-0.01777557953061893,0.05652923423269151,0.004991687164297144,0.024120664315634376,-0.01200498816015716,0.02499868576423371,-0.008360793878997737,0.023849305101915023
24000,1.0,1.0,0.2,0.8,-0.029411379218199245,0.09032729567069808,-0.009663968366684603,0.04654471556319642,-0.016894491690509043,0.04600393909558422,0.0055147154218765934,0.015286350715758276,0.0028111264825738573,0.014166650558946153,-0.0002147985483871035,0.014498658641855738
24000,1.0,1.0,0.5,0.2,-0.030263523188627336,0.14816149765035438,-0.007966788803589045,0.05878960656645853,-0.022519102507814186,0.05854361626553363,0.001221832668712392,0.044381078423514096,-0.00031428423270625185,0.03754568000260946,-0.010344315033400097,0.0371339604396996
24000,1.0,1.0,0.5,0.5,-0.0007246600849883838,0.04830553684885616,0.0010140157596984997,0.027918039057533643,-0.012434376927466625,0.02641332000329109,0.005110814668869007,0.016522504600044043,-0.00617677683669386,0.015442128563900327,-0.013294617660653818,0.015367255880014306
24000,1.0,1.0,0.5,0.8,-0.016318839066859936,0.028989308144836957,-0.007937123858143108,0.019710205123810335,-0.014352827653457169,0.020188507547378585,-0.011832940126876901,0.009891542843523874,-0.008372575136564246,0.009634738843311617,-0.016650533608721707,0.009506914312683919
24000,1.0,1.0,0.8,0.2,-0.006458343746525647,0.10819217945687687,0.016519353148203866,0.05280963160003113,-0.019064356356243515,0.04743790378376379,-0.020272567866804335,0.06775964960335255,-0.01281967536308607,0.04362351123262312,-0.024999880723519552,0.04144310346231278
24000,1.0,1.0,0.8,0.5,0.014139678681378205,0.03906147071800362,0.005968563120434782,0.022760432851921725,-0.0051069221626955045,0.0219427324181746,-0.012625211766680152,0.02700713261643919,-0.0011733114502837261,0.0216142986107981,-0.00901905367591693,0.0188201118807419
24000,1.0,1.0,0.8,0.8,-0.009033005808709613,0.017355017111553593,-0.0037353385812013053,0.01605801557971709,-0.009297600203468157,0.01556367326293622,-0.011859695206420013,0.015798716443326352,-0.002700683367983053,0.01253087539783727,-0.0040281250505305975,0.012738008756946702
