id,method,est_psi05,est_psi15,est_psi25,est_psi35,est_psi45
69,Three-step-ipw,0.8582659436139918,0.5065884955085308,-0.11725326833608128,0.07104065299529064,-0.05431658346260335
69,Robins',0.28632031972478544,0.12771812799893117,-0.6258561932255107,0.040193010576247835,-0.05431658346260222
70,Three-step-g,0.12662235591156437,0.050874148422484736,-0.5060079926857318,0.08808449556247394,0.041697485974656216
70,Three-step-ipw,0.25924493874146154,0.24997408787894407,-0.6185065155137333,-0.013149453112018405,0.04169748597465609
70,Robins',-0.08730183207567367,0.36371078773633825,-0.4805002866626672,-0.011089001394454569,0.04169748597465829
71,Three-step-g,-1.0351058141618472,-0.7673215108587099,-0.07143877600626133,0.1306766124343033,-0.05856291140028012
71,Three-step-ipw,-1.2066385620869313,-0.8292460732832455,0.07071152835052218,0.13090028512892446,-0.05856291140028036
71,Robins',-0.6172900582971395,-0.8392580812163263,0.2716834964173753,0.1954421553897028,-0.05856291140011897
72,Three-step-g,0.7635094542567523,1.5202120420736704,0.22279566492002156,0.46570108679274147,0.10451912257716771
72,Three-step-ipw,0.8469561162387502,1.8888078705101088,0.4973482814453302,0.4904229248105665,0.10451912257715225
72,Robins',1.4555314679863283,1.3197154407931582,0.26259388523908717,0.4309262856770681,0.10451912257840318
73,Three-step-g,0.19878660756955244,0.6741621474399068,0.35768048795960256,-0.24006921391004662,-0.053063427482114234
73,Three-step-ipw,0.27466731838120184,1.2052175747848772,0.2704601637430787,-0.17914152776574155,-0.053063427482113644
73,Robins',-0.6162932613418531,-0.3240772050211224,0.3700341098302464,-0.201200945983562,-0.05306342748211381
74,Three-step-g,-0.09008689188085697,0.03169399953459666,0.6356655841903619,0.38714571154423333,-0.2206380524488726
74,Three-step-ipw,0.4974618180031124,0.32630932909263766,0.8628220206055668,0.30792820910456314,-0.22063805244914955
74,Robins',-0.039906790416581156,-0.18478767422800943,0.42412349349494805,0.36327774341940794,-0.22063805244909376
75,Three-step-g,0.7888324570234219,-0.9917512105761105,0.18962272188403498,0.13379029312179988,-0.040144360294126734
75,Three-step-ipw,0.790344479129237,-0.6948376019800621,-0.2121518408617197,0.029634131016464525,-0.040144360294127074
75,Robins',0.9301640986331204,-0.7135590532196601,-0.1764908666042788,0.11950625940925634,-0.040144360294065415
76,Three-step-g,0.016918341882774007,-0.9223256931179478,-0.5598926972901058,-0.40833201647069306,-0.13250891930421013
76,Three-step-ipw,-0.3664073010712034,-1.3786789432298623,-0.11728009497301395,-0.48953442304033745,-0.13250891930421005
76,Robins',-0.6581792157810392,-0.9311389119264036,-0.4675813310310589,-0.4804537096634645,-0.13250891930421435
77,Three-step-g,0.7922577597328175,0.7895728612627366,-0.22643617464650417,0.03248730388811917,-0.054401920281740145
77,Three-step-ipw,1.1503901415084608,1.0124460650309663,-0.13367104841366553,0.12449973761776202,-0.05440192028174023
77,Robins',0.7646808037940079,0.8335938127014324,-0.002793360180625127,0.026596357180768408,-0.05440192028175502
78,Three-step-g,-0.8717656325796961,0.4100779050588904,0.18896287504190515,0.1934748225694755,0.05262943984137161
78,Three-step-ipw,-0.7596055481406132,0.19175765067089917,0.07560063787775771,0.010559315971282159,0.052629439841366275
78,Robins',-0.636565335657058,-0.10543679177175616,0.1296144113934968,0.19285831925951424,0.052629439841394426
79,Three-step-g,-0.14209311883397158,-1.3688938719225838,-0.05386246383920486,-0.00821695077283347,0.01326328882572472
79,Three-step-ipw,-0.28387850845443807,-1.4721635023802782,-0.030703074362402823,-0.03644485805739611,0.013263288825724799
79,Robins',-0.05530121670596891,-0.997224372919951,-0.15671441332877864,0.011690367442677475,0.013263288825724959
