id,est_psi03,est_psi13,est_psi23,method,p_I,ph,seed,psi03,psi13,psi23,sigma
91,4.730067119043433,3.7875960931381147,6.643575443812403,Three-step,0.25,0.4,3411,1.0,1.0,1.0,10
92,12.913890514538565,6.558677341706969,7.904956186996531,Three-step,0.25,0.4,3411,1.0,1.0,1.0,10
93,-1.8507202631023685,-4.32042302125412,-5.285169441619431,Three-step,0.25,0.4,3411,1.0,1.0,1.0,10
94,2.0133663850736183,-6.01599224273358,7.56357626034433,Three-step,0.25,0.4,3411,1.0,1.0,1.0,10
95,2.908473375247547,-2.5882051364439684,-3.00482195536403,Three-step,0.25,0.4,3411,1.0,1.0,1.0,10
96,-0.4161062564094375,-0.08979850867083013,7.048520430678534,Three-step,0.25,0.4,3411,1.0,1.0,1.0,10
97,2.2086496875469064,5.540896938536351,-2.375623555583639,Three-step,0.25,0.4,3411,1.0,1.0,1.0,10
98,1.6174960464576682,1.4403507525604418,-6.9266644916832405,Three-step,0.25,0.4,3411,1.0,1.0,1.0,10
99,-8.04257134860941,5.282241933539045,-1.1061518868870521,Three-step,0.25,0.4,3411,1.0,1.0,1.0,10
100,-2.150320925094139,2.6074891213969824,0.8359619774106763,Three-step,0.25,0.4,3411,1.0,1.0,1.0,10
1,-0.8880484500781305,-1.0118575741046687,-8.283681420091742,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
2,5.179502382189492,5.644547912941612,-0.19264782784538162,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
3,-3.8721924499766716,-5.6121804734049805,2.4357637872677373,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
4,-4.3002702649744835,1.05563205977742,-1.0546288471650327,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
5,-4.0798745700956465,-1.8223451187894528,3.2282836952985807,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
6,-0.9164765177268941,1.2846423594786254,4.746032816527194,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
7,1.2208255135867023,6.365056459466686,-0.5536687566559304,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
8,-1.9519113674550486,2.452501178735427,0.8453277900215186,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
9,-0.9227060526602732,5.666844340544191,2.1628040729401055,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
10,-1.8837162968286991,-0.07842086064776235,-2.492186237107769,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
11,5.577900944305126,-2.08944916618213,5.189016854275865,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
12,5.693398477936844,0.39477674116518663,3.6668023720557006,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
13,-1.5500190425090878,-1.3765374838779065,1.1013544664202082,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
14,3.7514508444179038,7.725633155400764,8.409090955663853,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
15,-3.7873655626645077,7.385968468557321,4.671313157577677,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
16,10.911932073007499,8.547866827048557,4.206338172689697,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
17,-3.8994137924411105,1.2096173051538825,3.8415344688290154,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
18,6.978902597449335,-4.510636936038845,3.0042379530365233,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
19,-1.3621759971840988,-6.970320753596981,3.47374814077821,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
20,-0.47931853379309197,-4.213167169167762,5.190294190790321,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
21,-1.5651759433996462,6.880767790950384,-5.005524111431238,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
22,1.986595133122109,-2.8598063593750496,7.191408926845394,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
23,-4.511070662406486,-4.105161244824111,3.592321365245751,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
